,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015
Country/Territory,WBCode,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
NETHERLANDS ANTILLES (FORMER),ANT,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.60,0.39,1.00,73.66,56.31,87.38,1.27,0.32,1.00,88.29,73.79,92.72,1.28,0.42,1.00,88.78,72.33,94.66,1.30,0.41,1.00,89.32,73.43,94.20,1.32,0.40,1.00,89.81,73.91,94.69,0.86,0.42,1.00,77.99,64.29,90.95,0.85,0.43,1.00,77.62,63.03,90.52,0.83,0.40,1.00,76.30,63.21,89.62,0.83,0.42,1.00,77.25,62.74,90.57,0.83,0.43,1.00,77.73,62.26,90.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEW ZEALAND,NZL,2.24,0.23,5.00,98.05,93.20,100.00,2.32,0.19,5.00,98.05,93.69,100.00,2.36,0.23,5.00,98.54,94.17,100.00,2.36,0.18,5.00,99.02,93.69,100.00,2.38,0.20,5.00,99.02,94.66,100.00,2.45,0.19,5.00,99.02,96.60,100.00,2.21,0.18,5.00,98.54,94.66,100.00,2.36,0.17,7.00,99.02,96.12,100.00,2.35,0.17,7.00,99.03,95.65,100.00,2.33,0.17,7.00,98.54,95.65,100.00,2.46,0.18,7.00,99.52,97.14,100.00,2.40,0.19,8.00,99.52,95.73,100.00,2.34,0.17,9.00,99.53,95.75,100.00,2.33,0.16,9.00,99.53,95.75,100.00,2.36,0.16,9.00,99.53,96.70,100.00,2.27,0.15,9.00,100.00,95.69,100.00,2.29,0.15,9.00,100.00,95.69,100.00
NICARAGUA,NIC,-0.49,0.27,4.00,32.20,17.48,57.77,-0.87,0.21,4.00,22.44,5.83,36.41,-0.98,0.23,5.00,10.73,4.37,31.55,-0.42,0.18,6.00,40.98,32.04,53.88,-0.45,0.19,8.00,41.95,25.73,53.88,-0.36,0.18,10.00,45.85,28.16,55.83,-0.60,0.17,11.00,34.15,18.93,47.57,-0.67,0.18,13.00,28.29,16.50,41.75,-0.77,0.19,13.00,22.33,11.59,39.61,-0.75,0.18,12.00,23.30,12.08,41.06,-0.73,0.17,13.00,25.36,16.19,39.05,-0.77,0.17,13.00,23.81,14.69,36.49,-0.74,0.17,13.00,24.17,16.98,39.62,-0.78,0.15,14.00,24.64,15.09,36.79,-0.73,0.15,13.00,25.12,16.98,38.21,-0.89,0.15,12.00,19.23,11.00,29.67,-0.87,0.14,12.00,18.75,11.00,30.62
NIGER,NER,-1.09,0.47,2.00,11.71,0.49,43.20,-1.03,0.33,4.00,11.71,2.43,38.35,-0.94,0.31,4.00,16.10,3.40,40.29,-1.07,0.31,4.00,9.76,0.49,34.47,-1.02,0.25,5.00,11.71,3.40,33.50,-0.85,0.22,6.00,19.02,9.71,38.83,-0.72,0.22,6.00,28.29,14.08,46.12,-0.86,0.18,8.00,20.00,10.19,35.44,-0.77,0.19,8.00,21.84,11.11,39.61,-0.75,0.19,8.00,23.79,12.08,41.06,-0.61,0.19,9.00,30.62,19.05,49.05,-0.67,0.18,9.00,29.52,18.01,44.55,-0.59,0.17,10.00,32.70,20.28,46.70,-0.62,0.17,10.00,30.33,19.34,46.70,-0.56,0.17,11.00,35.55,20.75,50.00,-0.63,0.17,11.00,30.77,19.14,46.41,-0.58,0.16,12.00,33.17,19.62,48.33
NIGERIA,NGA,-1.15,0.30,3.00,8.78,2.43,27.67,-1.07,0.20,5.00,10.24,2.43,26.70,-1.13,0.22,6.00,5.85,2.91,25.24,-1.33,0.18,7.00,1.46,0.49,11.65,-1.32,0.19,9.00,4.39,1.46,12.14,-1.30,0.17,11.00,6.34,1.46,13.11,-1.16,0.17,11.00,11.71,3.40,18.93,-1.07,0.15,14.00,10.73,5.83,21.84,-0.98,0.16,14.00,15.05,8.21,24.64,-0.81,0.15,14.00,21.36,12.08,35.27,-0.98,0.16,14.00,17.22,6.19,26.67,-1.00,0.16,14.00,15.24,5.69,26.07,-1.13,0.15,15.00,10.43,3.30,19.81,-1.15,0.15,15.00,10.90,2.83,19.34,-1.21,0.14,15.00,9.00,1.89,16.98,-1.27,0.14,14.00,7.21,3.35,13.88,-1.10,0.14,14.00,11.06,6.22,19.14
NIUE,NIU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.56,0.59,1.00,33.01,0.95,70.48,-0.44,0.58,1.00,39.52,2.84,72.04,-0.42,0.59,1.00,40.76,3.30,71.70,-0.41,0.63,1.00,42.18,1.89,72.17,-0.39,0.68,1.00,43.60,1.42,74.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NORWAY,NOR,2.28,0.23,5.00,98.54,93.69,100.00,2.32,0.19,5.00,98.54,93.69,100.00,2.29,0.23,5.00,97.07,93.20,100.00,2.22,0.18,5.00,97.07,92.72,100.00,2.10,0.20,5.00,96.59,92.72,99.03,1.97,0.18,6.00,95.12,91.75,98.06,2.00,0.18,6.00,96.59,92.72,98.54,2.13,0.16,8.00,97.07,93.20,99.03,1.97,0.17,8.00,94.17,91.79,97.10,1.88,0.17,8.00,93.69,91.79,96.14,2.00,0.18,8.00,95.22,91.90,98.10,2.10,0.19,8.00,97.14,93.36,99.53,2.17,0.17,9.00,98.10,94.34,100.00,2.26,0.16,9.00,98.58,95.28,100.00,2.30,0.16,9.00,99.05,95.75,100.00,2.23,0.15,9.00,99.04,95.22,100.00,2.26,0.15,9.00,99.04,95.69,100.00
OMAN,OMN,0.04,0.30,3.00,60.98,37.38,71.36,0.68,0.22,3.00,77.07,65.05,83.50,0.76,0.30,3.00,78.54,65.53,86.41,0.83,0.19,4.00,80.49,70.87,83.01,0.44,0.25,3.00,70.24,56.80,80.10,0.57,0.26,3.00,72.20,60.19,83.01,0.29,0.22,4.00,63.41,55.34,72.33,0.19,0.24,4.00,62.44,50.97,72.33,0.27,0.22,5.00,66.02,57.00,73.43,0.46,0.21,5.00,70.39,61.35,75.36,0.29,0.20,6.00,66.51,58.10,72.38,0.28,0.19,6.00,66.19,57.35,72.04,0.00,0.19,6.00,57.35,46.70,66.51,0.08,0.18,6.00,61.61,53.30,67.92,0.08,0.18,6.00,60.66,51.89,67.92,0.25,0.18,6.00,62.98,56.46,70.33,0.20,0.17,6.00,62.98,56.46,68.90
PAKISTAN,PAK,-1.15,0.30,3.00,8.78,2.43,27.67,-0.96,0.21,4.00,15.61,3.88,33.01,-0.82,0.21,5.00,22.44,5.83,39.81,-0.92,0.17,5.00,21.95,4.85,34.47,-0.73,0.18,8.00,27.32,11.17,43.20,-1.06,0.18,10.00,12.68,5.34,23.30,-1.04,0.17,10.00,14.15,6.80,25.73,-0.76,0.16,13.00,24.39,14.08,37.38,-0.75,0.16,13.00,23.30,14.01,39.13,-0.80,0.16,13.00,21.84,12.08,36.23,-1.04,0.17,13.00,14.35,5.24,24.29,-1.07,0.17,13.00,13.33,2.84,22.75,-1.05,0.16,14.00,14.22,4.72,22.64,-1.06,0.15,14.00,13.27,4.72,23.11,-0.93,0.15,13.00,17.54,10.85,26.42,-0.81,0.15,12.00,21.63,13.88,34.45,-0.76,0.14,12.00,23.56,14.35,36.36
PALAU,PLW,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.32,0.84,1.00,46.12,0.97,82.13,-0.35,0.84,1.00,45.93,0.00,81.43,-0.44,0.86,1.00,40.00,0.00,80.09,-0.43,0.91,1.00,40.28,0.00,82.08,-0.28,0.98,1.00,49.76,0.00,87.74,-0.58,0.75,1.00,34.60,0.00,72.64,-0.36,0.91,1.00,45.19,0.00,82.78,-0.48,0.84,1.00,37.50,0.00,78.47
PANAMA,PAN,-0.35,0.30,3.00,42.44,22.82,62.62,-0.16,0.21,4.00,54.63,38.35,64.08,-0.39,0.23,5.00,43.41,25.24,59.22,-0.32,0.18,6.00,44.39,34.47,57.28,-0.36,0.19,7.00,45.37,29.61,56.31,-0.27,0.18,9.00,48.29,33.98,56.80,-0.37,0.18,10.00,44.88,30.58,54.37,-0.36,0.18,11.00,43.90,29.13,57.28,-0.34,0.19,11.00,46.12,29.95,57.49,-0.10,0.18,11.00,56.31,42.03,62.80,-0.32,0.17,12.00,47.37,30.95,58.10,-0.35,0.17,12.00,45.71,31.28,56.40,-0.34,0.17,12.00,45.97,30.66,56.13,-0.38,0.15,12.00,44.55,28.77,55.19,-0.36,0.15,12.00,46.45,32.08,56.13,-0.35,0.15,11.00,46.15,32.06,55.50,-0.34,0.15,11.00,46.63,33.49,55.98
PAPUA NEW GUINEA,PNG,-0.35,0.30,3.00,41.46,22.82,62.62,-0.90,0.21,4.00,19.51,4.37,35.44,-0.82,0.21,5.00,23.41,5.83,39.81,-0.91,0.17,5.00,23.41,4.85,34.47,-0.98,0.19,6.00,13.17,5.34,30.58,-1.03,0.20,7.00,13.66,5.34,26.70,-1.25,0.19,7.00,8.78,0.97,18.45,-1.25,0.21,7.00,7.32,1.94,18.45,-1.23,0.21,7.00,8.25,1.93,20.77,-1.27,0.21,7.00,5.34,1.93,17.87,-1.35,0.21,7.00,4.78,0.48,16.67,-1.13,0.20,8.00,10.95,1.90,22.27,-1.10,0.19,8.00,12.32,2.83,23.11,-1.03,0.19,8.00,15.64,4.25,25.47,-1.03,0.19,8.00,15.17,3.77,25.47,-0.97,0.19,8.00,15.38,7.18,29.19,-0.99,0.18,8.00,14.42,8.13,27.27
PARAGUAY,PRY,-0.86,0.30,3.00,22.44,5.34,40.29,-1.21,0.21,4.00,5.37,2.43,22.33,-1.37,0.23,5.00,3.41,1.46,10.68,-1.28,0.18,6.00,2.44,0.49,16.02,-1.44,0.19,7.00,2.93,0.97,9.22,-1.40,0.19,9.00,4.39,0.49,11.65,-1.40,0.18,10.00,5.37,0.00,12.62,-1.19,0.18,12.00,9.27,2.91,18.93,-1.25,0.19,12.00,7.77,2.42,16.91,-1.01,0.18,12.00,15.05,4.35,28.02,-0.83,0.18,12.00,22.49,10.00,35.71,-0.74,0.17,12.00,25.71,14.69,38.39,-0.71,0.17,12.00,25.12,17.92,40.09,-0.85,0.17,13.00,21.33,11.32,34.43,-1.05,0.17,13.00,13.74,5.19,23.58,-1.00,0.16,12.00,13.94,7.66,27.27,-0.94,0.16,12.00,15.87,10.05,28.71
PERU,PER,-0.17,0.27,4.00,51.71,28.64,65.05,-0.23,0.19,5.00,49.76,35.92,61.65,-0.49,0.23,5.00,39.02,20.39,57.28,-0.30,0.18,6.00,46.34,34.47,57.77,-0.10,0.19,7.00,54.63,43.20,61.65,-0.35,0.18,10.00,46.83,28.16,56.31,-0.36,0.18,10.00,46.34,30.58,55.34,-0.21,0.16,13.00,51.22,38.35,59.22,-0.27,0.16,14.00,50.00,35.27,57.49,-0.20,0.15,15.00,50.97,41.06,60.39,-0.34,0.15,15.00,46.89,30.95,57.62,-0.25,0.16,15.00,50.00,36.49,58.77,-0.25,0.15,16.00,52.61,37.74,57.08,-0.39,0.14,16.00,43.60,29.25,53.77,-0.44,0.14,15.00,40.76,28.30,52.83,-0.59,0.14,14.00,32.69,21.05,44.50,-0.60,0.13,14.00,32.21,20.57,44.50
PHILIPPINES,PHL,-0.18,0.18,6.00,51.22,33.50,61.17,-0.15,0.16,7.00,55.12,39.81,62.14,-0.45,0.18,7.00,40.00,26.21,53.88,-0.45,0.16,7.00,39.02,32.52,51.46,-0.53,0.16,8.00,38.54,24.76,48.54,-0.60,0.14,11.00,30.24,20.39,45.63,-0.59,0.14,11.00,34.63,21.36,47.57,-0.82,0.13,14.00,22.44,13.11,33.50,-0.70,0.14,14.00,24.76,16.91,39.13,-0.75,0.14,14.00,24.76,16.43,37.20,-0.77,0.14,14.00,23.92,16.67,34.76,-0.80,0.14,14.00,22.38,14.69,32.70,-0.70,0.14,15.00,26.07,18.87,39.62,-0.58,0.13,15.00,33.65,23.58,45.28,-0.40,0.13,14.00,43.13,31.60,53.77,-0.44,0.13,13.00,39.90,29.19,50.72,-0.43,0.13,13.00,41.83,30.62,51.20
POLAND,POL,0.54,0.23,5.00,72.68,63.11,82.52,0.67,0.17,7.00,76.59,66.50,83.01,0.55,0.18,8.00,71.71,65.05,81.07,0.33,0.15,8.00,66.83,61.65,72.82,0.38,0.14,9.00,68.29,59.22,74.27,0.11,0.14,10.00,58.54,54.37,65.53,0.22,0.13,10.00,60.98,56.80,67.96,0.17,0.13,12.00,61.46,57.28,68.93,0.19,0.13,12.00,61.17,57.49,70.05,0.35,0.12,13.00,67.48,61.84,72.95,0.37,0.13,13.00,69.86,63.33,71.90,0.41,0.13,13.00,70.00,63.51,72.04,0.49,0.12,14.00,71.09,66.04,72.64,0.59,0.12,14.00,71.56,67.92,74.06,0.55,0.13,13.00,71.09,65.57,74.53,0.59,0.13,12.00,70.67,66.99,76.08,0.58,0.13,12.00,70.67,66.99,76.56
PORTUGAL,PRT,1.52,0.23,5.00,91.22,84.95,93.69,1.34,0.19,5.00,86.83,83.50,92.72,1.18,0.23,5.00,85.37,80.10,92.23,1.27,0.18,5.00,85.37,83.01,91.75,1.13,0.20,5.00,83.90,77.18,91.26,1.12,0.18,6.00,84.39,77.18,91.75,1.06,0.18,6.00,82.44,74.27,90.29,0.97,0.16,8.00,80.49,75.24,84.95,0.96,0.17,8.00,80.58,73.91,85.99,1.00,0.17,8.00,80.58,74.88,85.51,1.04,0.18,8.00,81.82,73.81,86.19,1.03,0.19,8.00,81.90,73.93,88.15,1.08,0.18,8.00,82.94,74.06,89.15,0.93,0.16,9.00,79.15,73.11,83.49,0.92,0.16,9.00,79.62,72.64,83.02,0.88,0.15,9.00,79.33,71.77,82.78,0.92,0.15,9.00,79.81,75.12,82.78
PUERTO RICO,PRI,0.44,0.56,1.00,70.24,36.41,86.89,0.46,0.51,1.00,68.29,41.26,84.95,0.91,0.50,1.00,82.93,62.62,92.72,1.30,0.47,1.00,89.27,70.87,94.17,1.32,0.38,1.00,89.27,75.24,94.17,1.24,0.39,1.00,87.32,73.30,93.20,1.27,0.32,1.00,88.29,73.79,92.72,0.54,0.40,2.00,71.71,54.37,84.95,0.48,0.30,3.00,70.39,57.49,80.68,0.48,0.30,3.00,71.36,58.94,79.71,0.52,0.24,4.00,71.77,60.95,78.57,0.50,0.25,4.00,71.90,61.14,79.62,0.49,0.25,4.00,71.56,60.85,78.77,0.58,0.26,4.00,71.09,62.74,81.13,0.51,0.26,4.00,70.14,60.85,79.72,0.49,0.25,4.00,69.23,58.37,79.90,0.13,0.25,4.00,61.54,49.28,69.86
QATAR,QAT,-0.09,0.30,3.00,55.61,30.58,67.48,0.63,0.22,3.00,74.15,65.05,83.50,0.67,0.30,3.00,75.61,64.08,84.95,0.71,0.19,4.00,77.07,68.93,83.01,0.60,0.25,3.00,73.17,60.19,83.01,0.58,0.26,3.00,72.68,60.19,83.01,0.82,0.21,4.00,78.54,68.93,83.98,1.09,0.20,5.00,83.41,75.24,90.78,0.81,0.22,5.00,75.24,70.05,85.02,1.11,0.21,5.00,83.01,74.88,91.79,1.72,0.17,9.00,92.34,90.95,95.24,1.57,0.18,9.00,91.43,86.26,93.84,1.08,0.18,8.00,82.46,74.06,89.15,1.20,0.17,8.00,83.89,78.77,90.57,1.25,0.17,8.00,84.36,79.72,90.09,1.09,0.16,8.00,82.69,76.08,89.95,0.98,0.16,7.00,81.25,76.08,83.73
RÉUNION,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.96,0.39,1.00,82.93,65.05,91.75,0.80,0.32,1.00,77.56,63.11,89.32,0.80,0.42,1.00,77.56,60.68,91.75,0.82,0.41,1.00,78.16,60.39,91.79,0.84,0.40,1.00,78.16,62.80,91.79,0.86,0.42,1.00,77.99,64.29,90.95,0.85,0.43,1.00,77.62,63.03,90.52,0.83,0.40,1.00,76.30,63.21,89.62,0.83,0.42,1.00,77.25,62.74,90.57,0.83,0.43,1.00,77.73,62.26,90.57,0.68,0.42,1.00,74.04,56.94,89.95,0.67,0.42,1.00,74.52,58.37,89.47
ROMANIA,ROM,-0.22,0.30,3.00,49.27,27.67,65.05,-0.68,0.19,5.00,30.24,14.56,41.26,-0.48,0.20,7.00,39.51,24.27,54.37,-0.38,0.16,7.00,42.93,34.47,54.37,-0.30,0.14,9.00,47.32,38.83,56.31,-0.26,0.13,11.00,49.27,38.83,56.31,-0.21,0.13,11.00,49.76,40.78,56.80,-0.16,0.13,14.00,53.66,41.75,59.22,-0.18,0.13,14.00,53.88,40.58,58.45,-0.16,0.12,13.00,54.85,43.48,60.39,-0.27,0.13,13.00,50.72,38.10,57.62,-0.22,0.13,13.00,51.90,42.18,58.29,-0.19,0.12,14.00,54.98,42.92,58.02,-0.26,0.12,14.00,51.18,39.62,58.02,-0.18,0.13,13.00,53.55,43.40,59.91,-0.14,0.13,13.00,53.37,46.41,58.85,-0.05,0.12,13.00,57.69,50.24,62.20
RUSSIAN FEDERATION,RUS,-1.02,0.23,5.00,15.61,3.40,27.67,-0.94,0.17,7.00,17.56,5.34,31.07,-0.92,0.18,8.00,16.59,5.34,31.55,-0.92,0.15,8.00,22.44,7.28,33.50,-0.71,0.14,9.00,28.29,15.53,40.29,-0.74,0.14,10.00,25.37,16.02,36.41,-0.78,0.13,10.00,23.90,15.53,36.89,-0.85,0.13,13.00,20.49,11.17,31.55,-0.95,0.13,13.00,16.02,8.70,24.64,-1.05,0.12,13.00,12.14,5.80,20.29,-1.09,0.13,13.00,11.48,5.71,21.43,-1.06,0.13,13.00,14.29,5.21,21.33,-1.04,0.12,14.00,16.11,6.13,21.23,-1.02,0.12,14.00,16.11,9.43,22.17,-1.00,0.13,13.00,16.59,9.43,23.58,-0.87,0.13,12.00,19.71,12.44,29.19,-0.86,0.13,12.00,19.23,11.96,29.19
RWANDA,RWA,-0.93,0.56,1.00,20.00,0.97,57.77,-0.78,0.34,3.00,25.37,2.43,50.00,-0.65,0.33,3.00,30.73,5.83,57.28,-0.46,0.34,3.00,38.54,12.62,61.65,-0.60,0.26,4.00,34.15,11.17,51.46,-0.48,0.23,6.00,39.02,18.93,54.85,-0.74,0.23,6.00,27.32,12.62,47.57,-0.21,0.21,8.00,51.71,35.44,60.68,0.02,0.21,8.00,58.25,47.83,69.08,0.15,0.20,8.00,62.14,52.17,71.98,0.14,0.21,9.00,62.68,52.38,70.95,0.46,0.19,11.00,71.43,63.03,74.41,0.43,0.18,11.00,69.19,61.79,73.11,0.67,0.18,11.00,72.99,67.92,79.72,0.66,0.18,12.00,72.51,66.04,79.72,0.83,0.18,11.00,76.92,70.33,82.78,0.67,0.18,11.00,75.00,66.99,79.90
SAMOA,WSM,-0.01,0.56,1.00,60.49,20.39,79.61,-0.13,0.38,2.00,56.10,26.70,68.93,-0.13,0.26,3.00,56.10,32.52,65.53,0.00,0.27,3.00,58.05,39.81,69.42,0.08,0.26,3.00,58.05,45.63,72.33,0.12,0.30,3.00,59.51,45.63,74.76,0.15,0.27,3.00,59.51,48.54,70.39,0.24,0.32,3.00,63.41,47.09,75.24,0.22,0.32,3.00,62.14,49.28,73.91,0.22,0.31,3.00,63.11,47.83,74.88,0.12,0.30,4.00,60.77,42.86,72.38,0.13,0.30,4.00,62.38,45.02,72.04,0.11,0.30,4.00,61.61,43.40,72.17,0.11,0.30,4.00,62.09,44.34,72.17,0.16,0.30,4.00,63.03,48.58,72.17,0.32,0.34,3.00,65.87,50.72,79.43,0.31,0.32,3.00,66.35,51.67,77.03
SAN MARINO,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
SÃO TOMÉ AND PRINCIPE,STP,-0.01,0.56,1.00,60.49,20.39,79.61,-0.52,0.34,3.00,37.07,9.22,61.65,-0.08,0.33,3.00,57.56,31.55,69.42,-0.32,0.34,3.00,45.85,24.27,63.11,-0.61,0.30,3.00,33.66,10.19,54.37,-0.60,0.26,4.00,30.73,13.11,51.46,-0.86,0.26,4.00,20.00,7.77,40.78,-0.50,0.23,5.00,37.07,18.93,54.37,-0.52,0.23,5.00,35.92,20.29,54.59,-0.51,0.23,5.00,37.38,18.84,55.56,-0.39,0.24,4.00,41.63,23.33,59.52,-0.44,0.23,5.00,40.48,21.80,56.40,-0.37,0.23,5.00,45.50,23.58,58.02,-0.37,0.24,5.00,45.02,25.00,58.96,-0.37,0.24,6.00,45.02,24.06,59.91,-0.16,0.25,6.00,52.88,35.41,62.68,-0.20,0.23,6.00,52.40,33.97,62.68
SAUDI ARABIA,SAU,-0.64,0.30,3.00,28.29,9.22,52.43,-0.69,0.22,3.00,29.27,10.68,42.23,-0.42,0.30,3.00,40.49,18.45,62.14,0.06,0.19,4.00,60.00,48.06,67.48,-0.20,0.23,4.00,51.22,35.44,61.17,-0.36,0.23,4.00,46.34,25.73,56.80,-0.10,0.22,4.00,53.17,39.32,62.14,-0.25,0.20,5.00,49.27,34.47,60.19,-0.18,0.18,6.00,54.37,39.13,60.39,-0.03,0.18,7.00,58.25,45.41,64.73,-0.01,0.19,8.00,58.85,47.14,66.67,0.06,0.19,8.00,60.00,49.76,67.77,-0.37,0.19,7.00,43.60,26.42,56.13,-0.06,0.18,8.00,57.82,45.28,64.15,0.00,0.18,8.00,58.77,49.53,65.57,0.10,0.18,7.00,59.62,51.67,66.99,0.06,0.17,6.00,59.62,51.20,66.99
SENEGAL,SEN,-0.22,0.30,3.00,49.27,27.67,65.05,-0.20,0.20,5.00,50.73,36.41,63.59,-0.11,0.24,5.00,57.07,35.44,65.53,0.31,0.19,6.00,66.34,58.25,74.76,-0.14,0.19,8.00,53.66,41.75,59.71,-0.05,0.19,8.00,56.10,45.63,63.11,-0.03,0.18,9.00,56.10,47.57,63.11,-0.42,0.16,12.00,39.51,27.67,53.88,-0.54,0.16,13.00,34.95,21.74,49.28,-0.53,0.15,13.00,36.41,23.19,48.79,-0.53,0.16,12.00,36.36,23.33,50.95,-0.69,0.16,13.00,28.10,18.48,40.76,-0.53,0.15,14.00,36.49,23.11,51.42,-0.28,0.15,14.00,50.24,37.74,58.02,-0.25,0.14,15.00,50.71,38.21,58.02,0.02,0.14,14.00,57.69,51.20,62.68,0.03,0.14,14.00,59.13,52.63,64.11
SERBIA,SRB,-1.03,0.30,3.00,15.12,2.91,31.07,-1.08,0.20,4.00,9.27,2.43,26.70,-1.12,0.23,5.00,6.83,2.91,26.21,-0.91,0.17,6.00,22.93,4.85,34.47,-0.47,0.15,8.00,40.98,27.67,50.49,-0.48,0.15,8.00,39.51,25.73,49.51,-0.38,0.14,9.00,44.39,33.50,51.94,-0.28,0.16,11.00,47.80,35.92,58.25,-0.35,0.16,11.00,44.17,32.37,57.00,-0.30,0.14,11.00,47.57,36.23,56.52,-0.31,0.15,12.00,47.85,34.29,57.62,-0.29,0.13,12.00,49.05,36.49,56.40,-0.25,0.13,12.00,52.13,39.15,56.60,-0.31,0.13,13.00,47.87,37.74,55.66,-0.27,0.13,12.00,50.24,38.21,57.55,-0.19,0.14,12.00,51.92,41.15,57.89,-0.24,0.13,12.00,50.96,38.28,58.37
SEYCHELLES,SYC,0.90,0.56,1.00,82.44,60.68,93.20,0.22,0.34,3.00,64.39,42.23,80.10,0.46,0.33,3.00,69.76,58.25,83.98,0.31,0.34,3.00,65.85,48.06,82.52,0.33,0.30,3.00,66.83,52.43,77.18,0.20,0.22,5.00,61.46,51.46,71.84,0.14,0.22,5.00,59.02,49.51,69.42,-0.09,0.23,5.00,56.10,38.35,65.53,0.01,0.23,5.00,57.77,42.03,69.57,0.25,0.24,4.00,63.59,55.56,73.91,0.32,0.23,5.00,66.99,57.62,73.33,0.35,0.23,5.00,67.62,57.82,73.93,0.32,0.23,5.00,66.82,56.13,72.64,0.34,0.22,6.00,67.30,58.49,73.58,0.39,0.22,7.00,68.72,59.91,74.53,0.37,0.22,7.00,66.83,57.42,75.12,0.89,0.21,7.00,77.88,69.86,83.73
